# YR	YI
-0.160584	0.406975
-0.057205	0.144328
0.215683	-0.541739
-0.036265	0.090683
-0.179407	0.446633
0.082916	-0.205506
0.164103	-0.404938
-0.177580	0.436270
-0.089883	0.219853
0.177895	-0.433230
0.031706	-0.076879
-0.223295	0.539081
0.069448	-0.166938
0.176331	-0.422033
-0.109710	0.261454
-0.148990	0.353544
0.203179	-0.480069
0.064552	-0.151874
-0.192307	0.450525
-0.003861	0.009006
0.226244	-0.525560
-0.104006	0.240588
-0.168310	0.387700
0.135928	-0.311801
0.129645	-0.296145
-0.225902	0.513879
-0.035000	0.079285
0.203204	-0.458421
-0.025782	0.057922
-0.224226	0.501684
0.139046	-0.309824
0.155078	-0.344135
-0.160877	0.355546
-0.106314	0.234005
0.244947	-0.536955
0.001608	-0.003510
-0.209955	0.456532
0.056672	-0.122735
0.217034	-0.468136
-0.173677	0.373116
-0.136478	0.292029
0.183911	-0.391953
0.079377	-0.168498
-0.259627	0.548936
0.035008	-0.073726
0.211993	-0.444687
-0.088190	0.184264
-0.204623	0.425858
0.206928	-0.428969
0.112505	-0.232314
-0.204306	0.420235
-0.049278	0.100967
0.269319	-0.549663
-0.074134	0.150716
-0.208820	0.422900
0.119655	-0.241391
0.187056	-0.375913
-0.237815	0.476087
-0.083288	0.166098
0.221355	-0.439758
0.016530	-0.032714
-0.273534	0.539293
0.114922	-0.225719
0.200026	-0.391385
-0.150380	0.293134
-0.164563	0.319573
0.265398	-0.513453
0.049166	-0.094762
-0.234380	0.450053
0.018195	-0.034807
0.271913	-0.518235
-0.156355	0.296887
-0.185267	0.350481
0.179550	-0.338406
0.137420	-0.258045
-0.288723	0.540162
-0.010562	0.019686
0.242685	-0.450700
-0.054287	0.100449
-0.264218	0.487103
0.197420	-0.362630
0.164405	-0.300885
-0.206504	0.376560
-0.106108	0.192786
0.307006	-0.555774
-0.031866	0.057478
-0.245654	0.441502
0.091018	-0.162994
0.250409	-0.446816
-0.237032	0.421430
-0.137370	0.243362
0.230420	-0.406748
0.071142	-0.125135
-0.319497	0.559979
0.077309	-0.135017
0.242723	-0.422401
-0.127616	0.221299
-0.230571	0.398419
0.274026	-0.471837
0.104296	-0.178952
-0.250522	0.428335
-0.033173	0.056519
0.325643	-0.552876
-0.124827	0.211188
-0.233439	0.393565
0.163308	-0.274369
0.204948	-0.343127
-0.307325	0.512741
-0.065536	0.108960
0.266058	-0.440818
-0.007080	0.011690
-0.324972	0.534716
0.173293	-0.284157
0.217424	-0.355292
-0.197206	0.321147
-0.173902	0.282224
0.335823	-0.543140
0.021522	-0.034689
-0.276303	0.443823
0.048845	-0.078192
0.317227	-0.506093
-0.221565	0.352276
-0.194444	0.308106
0.228538	-0.360900
0.138004	-0.217194
-0.358568	0.562416
0.027016	-0.042232
0.280539	-0.437064
-0.091319	0.141790
-0.302353	0.467884
0.268364	-0.413893
0.164442	-0.252764
-0.256419	0.392826
-0.097863	0.149420
0.374701	-0.570201
-0.079228	0.120164
-0.278174	0.420493
0.133595	-0.201273
0.280412	-0.421065
-0.312407	0.467551
-0.127506	0.190194
0.280018	-0.416306
0.054224	-0.080348
-0.383513	0.566412
0.134077	-0.197365
0.268670	-0.394189
-0.174812	0.255639
-0.251725	0.366906
0.352397	-0.511956
0.083988	-0.121615
-0.298485	0.430797
-0.007961	0.011453
0.384472	-0.551280
-0.190290	0.271960
-0.251586	0.358391
0.213970	-0.303813
0.216672	-0.306650
-0.387100	0.546073
-0.034333	0.048276
0.311045	-0.435943
-0.040080	0.055992
-0.377209	0.525258
0.246623	-0.342310
0.226632	-0.313546
-0.250229	0.345078
-0.175925	0.241829
0.415316	-0.569060
-0.020719	0.028297
-0.316895	0.431418
0.088914	-0.120659
0.361663	-0.489212
-0.301609	0.406674
-0.193705	0.260347
0.282581	-0.378582
0.130193	-0.173866
-0.436102	0.580536
0.080229	-0.106460
0.315379	-0.417159
-0.137540	0.181348
-0.337832	0.444021
0.353816	-0.463551
0.152870	-0.199647
-0.310159	0.403780
-0.080344	0.104265
0.448468	-0.580144
-0.143140	0.184580
-0.305896	0.393212
0.184930	-0.236965
0.306113	-0.391010
-0.401670	0.511450
-0.104358	0.132460
0.332025	-0.420110
0.027417	-0.034582
-0.451848	0.568130
0.207984	-0.260687
0.287846	-0.359652
-0.230071	0.286562
-0.266923	0.331420
0.443759	-0.549259
0.048714	-0.060107
-0.347240	0.427106
0.027640	-0.033893
0.445757	-0.544859
-0.273412	0.333154
-0.260993	0.317027
0.271868	-0.329207
0.220956	-0.266724
-0.478720	0.576079
0.013355	-0.016021
0.355023	-0.424568
-0.083635	0.099708
-0.429975	0.511007
0.337789	-0.400201
0.225087	-0.265847
-0.309333	0.364214
-0.169118	0.198504
0.505262	-0.591218
-0.080890	0.094358
-0.354583	0.412337
0.139454	-0.161666
0.404559	-0.467544
-0.399415	0.460171
-0.180130	0.206888
0.341399	-0.390901
0.112368	-0.128264
-0.522374	0.594428
0.152684	-0.173208
0.345231	-0.390427
-0.193899	0.218607
-0.369827	0.415668
0.456591	-0.511602
0.126378	-0.141167
-0.367069	0.408763
-0.051915	0.057634
0.529132	-0.585610
-0.227275	0.250759
-0.326353	0.358967
0.245770	-0.269499
0.326230	-0.356627
-0.507564	0.553151
-0.064236	0.069791
0.385341	-0.417374
-0.011044	0.011925
-0.524989	0.565142
0.303084	-0.325262
0.297533	-0.318325
-0.293923	0.313496
-0.274649	0.292040
0.550727	-0.583804
-0.005543	0.005858
-0.395352	0.416528
0.075254	-0.079042
0.509583	-0.533590
-0.378321	0.394930
-0.258466	0.268985
0.337153	-0.349800
0.216001	-0.223417
-0.584578	0.602793
0.081997	-0.084293
0.396149	-0.405994
-0.139320	0.142345
-0.482869	0.491840
0.451038	-0.458010
0.209084	-0.211666
-0.374333	0.377793
-0.151478	0.152411
0.607762	-0.609629
-0.163865	0.163865
-0.387046	0.385860
0.201889	-0.200655
0.445155	-0.441076
-0.519285	0.512952
-0.149526	0.147250
0.404326	-0.396951
0.082429	-0.080677
-0.619156	0.604143
0.249565	-0.242767
0.367215	-0.356119
-0.261578	0.252896
-0.396944	0.382593
0.581031	-0.558306
0.080159	-0.076788
-0.426044	0.406875
-0.010247	0.009755
0.617964	-0.586546
-0.337401	0.319265
-0.336205	0.317157
0.317024	-0.298145
0.339109	-0.317937
-0.634341	0.592908
-0.001699	0.001584
0.438460	-0.407308
-0.063514	0.058820
-0.603672	0.557343
0.425368	-0.391515
0.293586	-0.269390
-0.366909	0.335635
-0.272769	0.248753
0.677338	-0.615799
-0.084915	0.076963
-0.440608	0.398114
0.137255	-0.123636
0.576099	-0.517336
-0.511305	0.457737
-0.239148	0.213433
0.409914	-0.364710
0.199236	-0.176717
-0.708411	0.626405
0.178362	-0.157228
0.431571	-0.379258
-0.209379	0.183431
-0.535468	0.467659
0.592926	-0.516239
0.172970	-0.150133
-0.444745	0.384832
-0.120111	0.103609
0.726046	-0.624351
-0.277024	0.237483
-0.410540	0.350853
0.278213	-0.237026
0.482234	-0.409568
-0.667920	0.565514
-0.095305	0.080443
0.470251	-0.395682
0.037039	-0.031068
-0.729162	0.609726
0.379086	-0.316005
0.376816	-0.313133
-0.342235	0.283510
-0.417374	0.344678
0.733862	-0.604152
0.006740	-0.005531
-0.485218	0.396964
0.048115	-0.039241
0.716991	-0.582918
-0.482294	0.390881
-0.329908	0.266540
0.399836	-0.322023
0.342083	-0.274646
-0.788593	0.631146
0.091746	-0.073198
0.488563	-0.388567
-0.133475	0.105822
-0.689145	0.544651
0.584319	-0.460348
0.269413	-0.211586
-0.449550	0.351944
-0.257889	0.201258
0.829943	-0.645648
-0.198975	0.154301
-0.479292	0.370507
0.217085	-0.167283
0.645624	-0.495929
-0.682428	0.522537
-0.195294	0.149063
0.489869	-0.372716
0.166643	-0.126386
-0.856064	0.647198
0.313199	-0.236029
0.456301	-0.342776
-0.296996	0.222393
-0.586884	0.438059
0.773972	-0.575859
0.107604	-0.079804
-0.519422	0.383996
-0.070317	0.051817
0.865379	-0.635656
-0.432520	0.316684
-0.418919	0.305740
0.371291	-0.270107
0.513848	-0.372610
-0.856095	0.618785
-0.006846	0.004932
0.536880	-0.385554
-0.028903	0.020689
-0.856770	0.611304
0.554504	-0.394355
0.366324	-0.259681
-0.438103	0.309553
-0.427860	0.301333
0.926075	-0.650093
-0.106185	0.074298
-0.540940	0.377260
0.128652	-0.089431
0.829422	-0.574678
-0.676580	0.467245
-0.298087	0.205184
0.495578	-0.340005
0.330588	-0.226064
-0.981201	0.668762
0.230318	-0.156463
0.530521	-0.359210
-0.226559	0.152894
-0.783130	0.526753
0.795624	-0.533386
0.213779	-0.142843
-0.542095	0.361015
-0.224280	0.148865
1.018957	-0.674084
-0.363952	0.239968
-0.504255	0.331366
0.320251	-0.209748
0.718158	-0.468782
-0.908524	0.591060
-0.113342	0.073490
0.575825	-0.372105
0.111145	-0.071583
-1.037301	0.665815
0.504936	-0.323011
0.461290	-0.294095
-0.407279	0.258783
-0.635369	0.402343
1.011982	-0.638658
-0.002993	0.001883
-0.595330	0.373162
0.006018	-0.003759
1.034358	-0.643938
-0.650962	0.403871
-0.400679	0.247740
0.485354	-0.299066
0.536008	-0.329145
-1.102458	0.674656
0.134634	-0.082107
0.599022	-0.364055
-0.124422	0.075357
-1.008877	0.608912
0.798978	-0.480556
0.321511	-0.192706
-0.552170	0.329808
-0.422091	0.251235
1.176615	-0.697896
-0.280608	0.165857
-0.585573	0.344903
0.240959	-0.141428
0.960111	-0.561543
-0.945743	0.551196
-0.223277	0.129671
0.605506	-0.350415
0.295987	-0.170686
-1.231049	0.707394
0.439435	-0.251615
0.553379	-0.315731
-0.352632	0.200478
-0.887890	0.502983
1.087495	-0.613856
0.105416	-0.059291
-0.643366	0.360562
-0.160530	0.089643
1.262778	-0.702617
-0.609239	0.337760
-0.501310	0.276921
0.456228	-0.251105
0.792725	-0.434727
-1.220266	0.666758
0.032092	-0.017472
0.663670	-0.359993
0.018974	-0.010254
-1.269132	0.683377
0.787457	-0.422458
0.427993	-0.228767
-0.548736	0.292224
-0.675910	0.358619
1.339723	-0.708189
-0.189188	0.099636
-0.664576	0.348696
0.124979	-0.065331
1.247782	-0.649824
-0.971130	0.503857
-0.332296	0.171760
0.627017	-0.322880
0.539259	-0.276643
-1.441567	0.736745
0.365207	-0.185941
0.644180	-0.326735
-0.267474	0.135151
-1.197143	0.602592
1.156526	-0.579924
0.213056	-0.106426
-0.688138	0.342419
-0.385578	0.191127
1.521109	-0.751095
-0.559213	0.275063
-0.600644	0.294298
0.404280	-0.197317
1.116129	-0.542630
-1.339616	0.648746
-0.069379	0.033467
0.729202	-0.350377
0.217958	-0.104318
-1.574209	0.750465
0.769592	-0.365434
0.532124	-0.251675
-0.531238	0.250260
-1.004496	0.471326
1.515486	-0.708256
-0.099656	0.046388
-0.747398	0.346503
-0.040604	0.018749
1.596408	-0.734174
-0.994256	0.455403
-0.436934	0.199320
0.643698	-0.292450
0.862798	-0.390397
-1.679103	0.756657
0.294503	-0.132170
0.739885	-0.330687
-0.142056	0.063230
-1.583995	0.702137
1.230302	-0.543099
0.313045	-0.137616
-0.737416	0.322822
-0.692513	0.301900
1.824655	-0.792126
-0.515708	0.222941
-0.704008	0.303063
0.324536	-0.139116
1.533244	-0.654467
-1.474325	0.626645
-0.158769	0.067196
0.807380	-0.340245
0.495919	-0.208095
-1.945959	0.813045
0.762963	-0.317401
0.636686	-0.263724
-0.501417	0.206793
-1.441221	0.591800
1.721881	-0.703960
-0.028183	0.011471
-0.849182	0.344137
-0.276469	0.111547
2.036546	-0.818057
-1.036169	0.414372
-0.535306	0.213120
0.665896	-0.263929
1.305339	-0.515062
-1.968164	0.773110
0.249515	-0.097569
0.857537	-0.333813
0.038241	-0.014818
-2.089798	0.806124
1.334088	-0.512266
0.396433	-0.151524
-0.811287	0.308667
-1.124003	0.425672
2.206879	-0.831900
-0.507626	0.190465
-0.827553	0.309056
0.213100	-0.079213
2.098178	-0.776254
-1.655728	0.609675
-0.217027	0.079536
0.929305	-0.338956
0.895556	-0.325092
-2.431800	0.878537
0.804212	-0.289144
0.752978	-0.269421
-0.471482	0.167884
-2.054627	0.728054
1.998645	-0.704769
-0.007057	0.002475
-1.011491	0.353191
-0.619702	0.215320
2.634566	-0.910872
-1.141903	0.392842
-0.627805	0.214903
0.728765	-0.248214
1.950138	-0.660870
-2.361187	0.796134
0.279299	-0.093695
1.046369	-0.349238
0.295101	-0.097990
-2.807720	0.927546
1.521802	-0.500146
0.443416	-0.144978
-0.976379	0.317576
-1.776392	0.574775
2.739860	-0.881878
-0.604415	0.193520
-1.021758	0.325417
0.078664	-0.024920
2.941113	-0.926778
-1.946633	0.610126
-0.191137	0.059587
1.201803	-0.372631
1.520312	-0.468834
-3.134299	0.961290
0.984280	-0.300229
0.917133	-0.278210
-0.507129	0.152986
-3.027855	0.908355
2.414372	-0.720276
-0.144385	0.042835
-1.392771	0.410854
-1.167854	0.342559
3.543395	-1.033461
-1.420147	0.411834
-0.705001	0.203275
0.999663	-0.286576
3.061188	-0.872476
-2.922329	0.828056
0.580664	-0.163573
1.526657	-0.427530
0.688180	-0.191583
-3.983778	1.102458
1.889152	-0.519681
0.315737	-0.086334
-1.608162	0.437081
-3.073197	0.830205
3.424860	-0.919566
-1.180806	0.315102
-1.601610	0.424763
-0.048243	0.012718
4.494939	-1.177361
-2.307938	0.600739
0.446171	-0.115404
2.562455	-0.658597
3.332727	-0.851122
-3.554313	0.901906
2.426136	-0.611674
2.098893	-0.525746
-0.220442	0.054861
-4.451669	1.100583
3.333048	-0.818602
-1.005910	0.245419
-3.264935	0.791262
-3.235275	0.778817
3.798607	-0.908267
-3.996530	0.949113
-2.716900	0.640820
0.293973	-0.068860
3.783678	-0.880191
-5.212584	1.204169
1.087672	-0.249507
3.206190	-0.730315
2.014956	-0.455722
-4.981897	1.118727
5.075224	-1.131503
2.372200	-0.525052
-1.353003	0.297294
-3.518301	0.767415
6.951095	-1.505013
-1.906849	0.409797
-3.408179	0.726983
-0.373196	0.079009
6.359988	-1.336232
-6.511193	1.357575
-1.403969	0.290479
3.329026	-0.683443
3.341300	-0.680629
-8.756006	1.769621
3.976578	-0.797337
4.269632	-0.849283
-1.746983	0.344713
-7.487591	1.465508
9.422892	-1.829296
0.099143	-0.019087
-6.292297	1.201520
-2.176492	0.412141
11.820434	-2.219557
-7.809515	1.454020
-5.757940	1.062911
6.248959	-1.143641
8.835531	-1.603011
-15.598565	2.805307
2.715086	-0.483997
13.277237	-2.345801
-1.890754	0.331076
-19.150469	3.322911
18.612711	-3.200206
11.356682	-1.934700
-22.610720	3.816222
-12.570761	2.101881
44.405712	-7.354749
-11.385049	1.867713
-81.198402	13.192725
-15.811371	2.544061
122.330986	-19.490763
65.627007	-10.353055
-75.582436	11.804732
-83.422195	12.898114
36.036217	-5.515065
33.815723	-5.122178
-23.086605	3.460784
-20.929750	3.104654
33.611904	-4.933166
-0.265257	0.038520
-16.380831	2.352879
1.582094	-0.224760
24.516909	-3.444785
-17.186152	2.387885
-4.061936	0.558028
8.743493	-1.187505
9.955917	-1.336620
-22.830931	3.029505
9.420089	-1.235278
4.840056	-0.627136
-1.514033	0.193817
-17.740887	2.243411
19.803671	-2.473390
-5.316848	0.655769
-4.055431	0.493877
-7.117532	0.855692
22.720413	-2.696204
-17.258694	2.021235
2.590489	-0.299362
0.531148	-0.060555
16.928520	-1.903633
-26.344364	2.921539
15.385472	-1.682326
-1.082663	0.116706
7.331237	-0.778878
-28.068275	2.938490
30.481995	-3.143917
-13.655188	1.387232
2.952949	-0.295425
-21.714962	2.138733
43.507812	-4.217777
-37.015335	3.531057
12.956727	-1.215933
-13.881557	1.281238
51.773888	-4.698624
-75.366776	6.723186
51.900414	-4.549633
-21.684294	1.867337
69.124168	-5.845876
-192.093842	15.948619
272.727295	-22.222015
-193.238617	15.446813
-22.896603	1.794976
213.242218	-16.387575
-249.638672	18.799480
152.228256	-11.228992
-53.237602	3.844961
34.474312	-2.436643
-65.968567	4.561005
75.150558	-5.080006
-44.728409	2.954648
19.994505	-1.289979
-26.506308	1.669260
45.501369	-2.795436
-41.899418	2.509650
22.449476	-1.310090
-14.245797	0.809422
25.156830	-1.390663
-35.068314	1.884601
26.475832	-1.382110
-14.127517	0.715771
13.560442	-0.666175
-24.690571	1.175009
27.248079	-1.254821
-17.996078	0.801092
10.643394	-0.457432
-14.804228	0.613504
23.469498	-0.936545
-21.106295	0.809809
13.066229	-0.481260
-9.639868	0.340249
16.589676	-0.560075
-21.220291	0.683817
16.607479	-0.509677
-10.037440	0.292626
10.441593	-0.288387
-17.763556	0.463337
18.598148	-0.456556
-13.308387	0.306276
8.452591	-0.181553
-12.344957	0.246211
17.848028	-0.328576
-16.265490	0.274490
10.650824	-0.163391
-8.460622	0.116809
14.323505	-0.175787
-17.232275	0.185041
14.214626	-0.130834
-8.654976	0.066377
9.914202	-0.060835
-15.678311	0.072151
16.501732	-0.050627
-12.074189	0.018517
-9.050756	0.000000
3.644385	1.421994
-2.315934	-3.767053
3.368836	1.721148
1.474066	-6.705803
-1.846787	7.434650
3.268260	-1.517353
-2.928348	3.831808
2.903877	-0.636071
-8.109782	-4.286573
3.900662	3.025062
-1.949099	-3.941089
3.945693	2.258634
3.903788	-4.731459
-5.636160	6.556537
3.641399	-1.310147
-3.967451	4.063000
2.163956	-0.812716
-5.279805	-8.040864
3.197082	5.213153
-1.688529	-4.445498
4.984237	3.542783
5.080753	-1.862856
-9.415845	3.663271
4.416253	-0.771615
-5.753521	4.437779
1.990395	-2.102756
-0.403218	-10.754826
0.964902	7.646663
-1.449870	-5.455495
6.609030	6.334302
4.582199	1.707475
-12.689390	-2.079397
5.432389	0.467869
-9.250793	5.151587
3.317061	-5.076148
7.689420	-11.866774
-4.004356	9.822085
-1.374408	-7.753477
9.853801	13.320111
1.078906	6.901072
-14.962782	-14.411893
6.387140	3.087922
-20.519484	7.846155
9.209117	-14.350201
29.714897	-10.280277
-19.074675	8.908152
-4.722557	-24.978397
33.049892	55.096783
-25.141994	71.671326
-42.223183	-76.016663
86.466949	-85.626114
23.293678	51.842163
-99.363358	47.671951
-26.971634	-43.332901
48.755104	13.561128
8.701058	5.334019
-7.992651	-30.872616
20.560621	8.219022
-19.553022	22.615074
6.464190	-0.700755
11.298990	-5.681975
-16.822062	7.109619
-5.156589	-18.807156
5.056058	13.230324
6.783975	0.877428
-2.354053	-12.861041
10.904195	6.956249
-17.178362	2.715835
5.908447	5.773005
6.543847	-4.798425
-10.392308	3.218785
3.631024	-14.818961
-4.962756	11.896565
8.538975	1.560629
-1.804578	-8.609972
7.801149	7.956900
-14.794535	-6.850360
3.521557	10.819103
6.551658	-5.782592
-8.399456	2.415752
9.393016	-12.297626
-13.014682	8.853673
11.287602	4.876152
-2.591205	-8.238045
6.923941	9.714370
-11.808199	-15.630438
-1.795586	17.103220
10.282928	-7.471120
-9.213136	3.506204
16.752810	-11.283323
-24.308897	2.668885
15.944689	13.959321
-4.369854	-12.737314
9.885270	16.407820
-7.555633	-34.039501
-19.079672	32.204044
27.044188	-10.640570
-22.295712	12.066218
60.329979	-17.848011
-94.603790	-49.698338
19.510181	142.137558
122.295364	-107.833427
-154.768524	-39.219284
43.093037	120.967812
51.052258	-71.818001
-44.498375	6.316672
17.473209	-3.238324
-22.913136	7.834320
24.274141	13.474815
-4.460529	-20.465359
-2.946469	9.192289
-4.420289	-8.563246
-2.238572	13.248733
11.681328	-5.492918
-6.362799	-3.896508
2.957744	0.053321
-7.394434	1.872173
5.900174	5.436035
1.988059	-4.689579
-3.072912	-0.385277
-1.470198	-2.798300
-0.968683	5.395067
3.070013	-0.705479
2.181041	-3.146367
-1.973571	0.517721
-3.381764	0.918439
2.861721	1.196599
0.953534	2.538959
-1.093388	-6.215502
-0.890151	1.002713
0.249724	3.330874
-2.188010	-1.975794
8.461509	0.856233
-7.192476	-1.408088
-0.536072	1.027732
4.019237	-1.676250
-4.587444	8.306711
4.733345	-12.933812
-2.904974	6.389503
1.428203	2.914387
-6.469938	-8.598257
16.129608	11.715518
-16.436556	-9.415289
4.325322	3.666552
10.569082	-4.219023
-23.285700	16.419031
26.729561	-28.590918
-16.331577	22.396736
5.589787	5.903045
-16.806629	-50.723232
60.022263	97.331459
-121.944344	-117.266174
178.275757	94.311737
-205.239548	-40.949200
184.508270	-14.199470
-124.756119	45.352104
59.175804	-41.622566
-14.161529	8.573153
-2.072041	29.339411
-3.199646	-45.180027
13.124986	36.662144
-11.198849	-17.515051
-6.158121	0.432326
23.520575	5.184987
-27.379551	0.454279
19.840036	-6.733993
-6.564241	2.517920
-4.741835	10.296030
6.148380	-18.990274
0.008112	18.794836
-3.447260	-11.673434
-2.164533	0.082097
11.011567	7.548389
-15.053232	-5.683771
13.508929	-0.043536
-5.799010	0.923460
-4.618118	4.506985
8.444091	-9.991370
-4.511756	12.033695
0.175938	-9.437828
-0.859649	0.652662
5.019637	7.572622
-8.534715	-7.855599
9.754002	3.401990
-5.438890	-0.576498
-3.664218	1.576653
8.648448	-4.512436
-6.588134	7.401263
2.668392	-7.539429
-0.659446	1.297005
1.330734	6.537807
-3.896008	-8.264834
6.564938	5.367967
-4.831399	-2.047679
-2.420734	0.094013
7.697458	-0.719221
-7.243897	3.652854
4.390933	-5.507465
-1.071470	1.693413
-0.928874	4.967207
-0.391788	-7.546083
3.629247	6.248026
-3.832426	-3.328876
-1.230824	-0.423940
6.058129	1.835993
-6.862669	0.578336
5.372841	-3.337562
-1.772420	1.685999
-2.090756	3.236696
2.137300	-6.074384
0.995040	6.217752
-2.479728	-4.242000
-0.332568	-0.294941
4.095499	3.323234
-5.715165	-1.795639
5.618088	-1.175742
-2.488770	1.242030
-2.393818	1.645368
3.728555	-4.172012
-1.197914	5.441083
-0.913339	-4.655667
0.140669	0.194305
2.127354	3.883337
-4.066237	-3.405918
5.180187	0.784484
-2.997280	0.430810
-2.083517	0.408918
4.432501	-2.142466
-2.813014	4.116210
0.674020	-4.513441
0.161031	0.778690
0.414394	3.694794
-2.187658	-4.227798
4.178808	2.358103
-3.143872	-0.602036
-1.420953	-0.353956
4.356657	-0.258029
-3.762774	2.474130
2.079183	-3.844126
-0.203818	1.235783
-0.860006	2.980598
-0.343032	-4.303526
2.792438	3.405994
-2.861537	-1.670017
-0.657775	-0.625336
3.669458	1.264117
-4.030210	0.757699
3.125745	-2.754218
-0.814712	1.410738
-1.605149	1.987414
1.238668	-3.746309
1.232957	3.856879
-2.169115	-2.582379
-0.009798	-0.478086
2.587848	2.282496
-3.676292	-0.803891
3.693600	-1.409143
-1.494563	1.232015
-1.825147	0.955765
2.385756	-2.730578
-0.279882	3.718603
-1.164305	-3.180308
0.373300	-0.051607
1.347128	2.743325
-2.830240	-2.021587
3.735195	-0.005881
-2.064255	0.714969
-1.608769	0.086580
3.003200	-1.467839
-1.549351	3.073624
-0.000160	-3.362246
0.423364	0.479120
0.169359	2.682590
-1.671592	-2.771088
3.280841	1.261342
-2.377585	-0.051828
-1.104320	-0.483938
3.078991	-0.177518
-2.426829	2.065055
1.145604	-3.099659
0.154544	0.941368
-0.766809	2.209274
-0.403895	-3.001658
2.430391	2.226892
-2.346301	-0.928156
-0.488336	-0.698477
2.680312	0.943181
-2.829761	0.873878
2.101886	-2.438250
-0.348250	1.195980
-1.348512	1.483278
0.773926	-2.740641
1.334591	2.778941
-1.952417	-1.753187
0.068537	-0.579264
1.936966	1.746269
-2.748747	-0.308491
2.732772	-1.486682
-0.953155	1.161387
-1.539930	0.683576
1.695227	-2.083462
0.169987	2.872787
-1.248468	-2.377312
0.432402	-0.214741
1.017311	2.150740
-2.244616	-1.307320
2.958180	-0.395466
-1.512088	0.824268
-1.379972	-0.023981
2.248365	-1.175807
-0.888132	2.533871
-0.343452	-2.688201
0.526587	0.265098
0.097049	2.149617
-1.435274	-1.990228
2.764638	0.668850
-1.889522	0.238102
-0.968030	-0.513637
2.388393	-0.187162
-1.692748	1.849571
0.618545	-2.630979
0.342245	0.717098
-0.668694	1.804433
-0.474853	-2.282343
2.204594	1.551448
-1.991249	-0.491870
-0.438026	-0.719028
2.139201	0.716813
-2.144563	0.952592
1.485725	-2.214601
-0.066739	1.015167
-1.170288	1.228263
0.472587	-2.174528
1.383331	2.133083
-1.777786	-1.231341
0.067651	-0.639730
1.585790	1.400846
-2.205567	-0.002566
2.126398	-1.506994
-0.600313	1.073001
-1.356866	0.562510
1.257367	-1.721055
0.440873	2.347958
-1.270546	-1.845945
0.426749	-0.331513
0.854663	1.774357
-1.898445	-0.858140
2.446189	-0.626919
-1.130051	0.862858
-1.244600	-0.052570
1.769003	-1.026264
-0.471131	2.189372
-0.548343	-2.221301
0.561903	0.100062
0.089767	1.815895
-1.303828	-1.491247
2.409916	0.289380
-1.534826	0.411471
-0.901393	-0.501184
1.948619	-0.225111
-1.215497	1.709724
0.273547	-2.289615
0.448765	0.535066
-0.573283	1.557715
-0.540333	-1.817042
2.038509	1.100546
-1.717847	-0.201891
-0.434694	-0.713075
1.797363	0.540762
-1.689549	1.008167
1.062488	-2.036809
0.119834	0.857831
-1.030152	1.083962
0.254288	-1.807273
1.405524	1.688871
-1.627020	-0.865303
0.033831	-0.673045
1.371237	1.147259
-1.838948	0.212432
1.693130	-1.504106
-0.346234	0.982280
-1.224362	0.509063
0.946740	-1.489832
0.623400	1.977446
-1.264017	-1.456747
0.393058	-0.419130
0.768565	1.507032
-1.664927	-0.542329
2.069755	-0.779168
-0.842992	0.866786
-1.153525	-0.043908
1.429900	-0.941707
-0.178256	1.941110
-0.681130	-1.867386
0.562951	-0.032502
0.110518	1.583500
-1.220186	-1.137065
2.140123	0.021433
-1.257094	0.521368
-0.867528	-0.468320
1.639434	-0.272171
-0.872873	1.606844
0.028023	-2.020568
0.510213	0.381814
-0.483035	1.392586
-0.597837	-1.484962
1.904649	0.770762
-1.494061	0.004940
-0.452182	-0.692783
1.560162	0.396526
-1.357305	1.048415
0.747770	-1.886775
0.250724	0.718399
-0.912859	0.996569
0.085183	-1.545500
1.412995	1.355835
-1.493293	-0.590257
-0.013857	-0.690619
1.228707	0.949507
-1.568710	0.372278
1.361503	-1.486567
-0.154615	0.891114
-1.118760	0.491027
0.709508	-1.328682
0.754559	1.694066
-1.240980	-1.154036
0.344949	-0.486273
0.722514	1.302542
-1.492452	-0.304037
1.773312	-0.884718
-0.615864	0.850440
-1.086341	-0.016183
1.172394	-0.890250
0.041764	1.747006
-0.770639	-1.583179
0.544629	-0.142445
0.144249	1.409475
-1.160973	-0.867085
1.921283	-0.180118
-1.029588	0.592577
-0.849611	-0.425189
1.405287	-0.320343
-0.609172	1.523374
-0.156186	-1.796918
0.543480	0.249829
-0.398335	1.273351
-0.647248	-1.230569
1.790094	0.514491
-1.303351	0.158807
-0.479054	-0.663604
1.383397	0.274165
-1.098046	1.077398
0.501423	-1.754643
0.345179	0.592688
-0.810491	0.940939
-0.051476	-1.345224
1.410573	1.090917
-1.371513	-0.374129
-0.067495	-0.697516
1.127393	0.787925
-1.355987	0.496315
1.095129	-1.459900
-0.005284	0.801624
-1.029308	0.491728
0.518773	-1.207601
0.853296	1.464360
-1.208015	-0.908603
0.289693	-0.537760
0.698073	1.136869
-1.355667	-0.114699
1.528827	-0.960333
-0.430332	0.821629
-1.032286	0.021454
0.965844	-0.856644
0.215408	1.586184
-0.831326	-1.345958
0.514070	-0.234449
0.183309	1.270905
-1.114434	-0.650704
1.735508	-0.337796
-0.837078	0.637456
-0.840041	-0.376215
1.218679	-0.366943
-0.396680	1.451748
-0.299258	-1.604784
0.557942	0.134071
-0.318537	1.182189
-0.689574	-1.025187
1.688024	0.306786
-1.136313	0.276101
-0.509755	-0.628492
1.244092	0.167707
