# Time(sec)	Signal	Window
1.595000	-0.228393	0.503080
1.600000	-0.288462	0.490761
1.605000	-0.338313	0.478447
1.610000	-0.377120	0.466146
1.615000	-0.404397	0.453866
1.620000	-0.420000	0.441614
1.625000	-0.424110	0.429397
1.630000	-0.417223	0.417223
1.635000	-0.400112	0.405099
1.640000	-0.373797	0.393033
1.645000	-0.339502	0.381032
1.650000	-0.298611	0.369104
1.655000	-0.252617	0.357254
1.660000	-0.203075	0.345491
1.665000	-0.151552	0.333823
1.670000	-0.099582	0.322255
1.675000	-0.048619	0.310794
1.680000	0.000000	0.299449
1.685000	0.045088	0.288226
1.690000	0.085638	0.277131
1.695000	0.120839	0.266171
1.700000	0.150093	0.255354
1.705000	0.173018	0.244684
1.710000	0.189448	0.234170
1.715000	0.199423	0.223818
1.720000	0.203177	0.213632
1.725000	0.201114	0.203621
1.730000	0.193790	0.193790
1.735000	0.181877	0.184144
1.740000	0.166141	0.174691
1.745000	0.147403	0.165435
1.750000	0.126515	0.156382
1.755000	0.104325	0.147537
1.760000	0.081647	0.138907
1.765000	0.059244	0.130496
1.770000	0.037795	0.122309
1.775000	0.017888	0.114351
1.780000	0.000000	0.106628
1.785000	-0.015509	0.099143
1.790000	-0.028399	0.091902
1.795000	-0.038547	0.084908
1.800000	-0.045945	0.078166
1.805000	-0.050686	0.071681
1.810000	-0.052955	0.065456
1.815000	-0.053009	0.059494
1.820000	-0.051167	0.053800
1.825000	-0.047781	0.048376
1.830000	-0.043227	0.043227
1.835000	-0.037883	0.038355
1.840000	-0.032111	0.033764
1.845000	-0.026245	0.029455
1.850000	-0.020575	0.025433
1.855000	-0.015343	0.021698
1.860000	-0.010729	0.018253
1.865000	-0.006856	0.015102
1.870000	-0.003784	0.012244
1.875000	-0.001515	0.009683
1.880000	0.000000	0.007419
1.885000	0.000853	0.005454
1.890000	0.001171	0.003790
1.895000	0.001102	0.002427
1.900000	0.000803	0.001365
1.905000	0.000429	0.000607
1.910000	0.000123	0.000152
1.915000	0.000000	0.000000
