# Time(sec)	Signal	Window
9.975000	-0.374340	0.636832
9.980000	-0.000016	0.648638
9.985000	0.388142	0.660355
9.990000	0.639087	0.671974
9.995000	0.650033	0.683489
10.000000	0.408429	0.694893
10.005000	-0.000034	0.706178
10.010000	-0.421607	0.717338
10.015000	-0.692708	0.728366
10.020000	-0.703081	0.739256
10.025000	-0.440848	0.750000
10.030000	-0.000000	0.760592
10.035000	0.453207	0.771027
10.040000	0.743064	0.781296
10.045000	0.752651	0.791395
10.050000	0.470965	0.801317
10.055000	0.000039	0.811056
10.060000	-0.482318	0.820607
10.065000	-0.789336	0.829962
10.070000	-0.798049	0.839118
10.075000	-0.498475	0.848067
10.080000	0.000021	0.856805
10.085000	0.508653	0.865327
10.090000	0.830882	0.873626
10.095000	0.838560	0.881699
10.100000	0.522886	0.889540
10.105000	0.000022	0.897145
10.110000	-0.531650	0.904508
10.115000	-0.867010	0.911626
10.120000	-0.873535	0.918495
10.125000	-0.543740	0.925109
10.130000	0.000045	0.931464
10.135000	0.551039	0.937558
10.140000	0.897202	0.943387
10.145000	0.902510	0.948946
10.150000	0.560895	0.954233
10.155000	0.000000	0.959243
10.160000	-0.566622	0.963976
10.165000	-0.921036	0.968426
10.170000	-0.924977	0.972592
10.175000	-0.573910	0.976471
10.180000	-0.000047	0.980061
10.185000	0.577977	0.983359
10.190000	0.938082	0.986364
10.195000	0.940667	0.989074
10.200000	0.582774	0.991487
10.205000	-0.000024	0.993601
10.210000	-0.585122	0.995416
10.215000	-0.948153	0.996930
10.220000	-0.949306	0.998142
10.225000	-0.587259	0.999052
10.230000	-0.000024	0.999659
10.235000	0.587755	0.999962
10.240000	0.951022	0.999962
10.245000	0.950726	0.999659
10.250000	0.587201	0.999052
10.255000	-0.000048	0.998142
10.260000	-0.585934	0.996930
10.265000	-0.946683	0.995416
10.270000	-0.944979	0.993601
10.275000	-0.582793	0.991487
10.280000	0.000000	0.989074
10.285000	0.000000	0.986364
10.290000	0.000000	0.983359
10.295000	0.000000	0.980061
10.300000	0.000000	0.976471
10.305000	0.000000	0.972592
10.310000	0.000000	0.968426
10.315000	0.000000	0.963976
10.320000	0.000000	0.959243
10.325000	0.000000	0.954233
10.330000	0.000000	0.948946
10.335000	0.000000	0.943387
10.340000	0.000000	0.937558
10.345000	0.000000	0.931464
10.350000	0.000000	0.925109
10.355000	0.000000	0.918495
10.360000	0.000000	0.911626
10.365000	0.000000	0.904508
10.370000	0.000000	0.897145
10.375000	0.000000	0.889540
10.380000	0.000000	0.881699
10.385000	0.000000	0.873626
10.390000	0.000000	0.865327
10.395000	0.000000	0.856805
10.400000	0.000000	0.848067
10.405000	0.000000	0.839118
10.410000	0.000000	0.829962
10.415000	0.000000	0.820607
10.420000	0.000000	0.811056
10.425000	0.000000	0.801317
10.430000	0.000000	0.791395
10.435000	0.000000	0.781296
10.440000	0.000000	0.771027
10.445000	0.000000	0.760592
10.450000	0.000000	0.750000
10.455000	0.000000	0.739256
10.460000	0.000000	0.728366
10.465000	0.000000	0.717338
10.470000	0.000000	0.706178
10.475000	0.000000	0.694893
10.480000	0.000000	0.683489
10.485000	0.000000	0.671974
10.490000	0.000000	0.660355
10.495000	0.000000	0.648638
10.500000	0.000000	0.636832
10.505000	0.000000	0.624941
10.510000	0.000000	0.612976
10.515000	0.000000	0.600941
10.520000	0.000000	0.588845
10.525000	0.000000	0.576696
10.530000	0.000000	0.564500
10.535000	0.000000	0.552264
10.540000	0.000000	0.539997
10.545000	0.000000	0.527706
10.550000	0.000000	0.515398
10.555000	0.000000	0.503080
10.560000	0.000000	0.490761
10.565000	0.000000	0.478447
10.570000	0.000000	0.466146
10.575000	0.000000	0.453866
10.580000	0.000000	0.441614
10.585000	0.000000	0.429397
10.590000	0.000000	0.417223
10.595000	0.000000	0.405099
10.600000	0.000000	0.393033
10.605000	0.000000	0.381032
10.610000	0.000000	0.369104
10.615000	0.000000	0.357254
10.620000	0.000000	0.345491
10.625000	0.000000	0.333823
10.630000	0.000000	0.322255
10.635000	0.000000	0.310794
10.640000	0.000000	0.299449
10.645000	0.000000	0.288226
10.650000	0.000000	0.277131
10.655000	0.000000	0.266171
10.660000	0.000000	0.255354
10.665000	0.000000	0.244684
10.670000	0.000000	0.234170
10.675000	0.000000	0.223818
10.680000	0.000000	0.213632
10.685000	0.000000	0.203621
10.690000	0.000000	0.193790
10.695000	0.000000	0.184144
10.700000	0.000000	0.174691
10.705000	0.000000	0.165435
10.710000	0.000000	0.156382
10.715000	0.000000	0.147537
10.720000	0.000000	0.138907
10.725000	0.000000	0.130496
10.730000	0.000000	0.122309
10.735000	0.000000	0.114351
10.740000	0.000000	0.106628
10.745000	0.000000	0.099143
10.750000	0.000000	0.091902
10.755000	0.000000	0.084908
10.760000	0.000000	0.078166
10.765000	0.000000	0.071681
10.770000	0.000000	0.065456
10.775000	0.000000	0.059494
10.780000	0.000000	0.053800
10.785000	0.000000	0.048376
10.790000	0.000000	0.043227
10.795000	0.000000	0.038355
10.800000	0.000000	0.033764
10.805000	0.000000	0.029455
10.810000	0.000000	0.025433
10.815000	0.000000	0.021698
10.820000	0.000000	0.018253
10.825000	0.000000	0.015102
10.830000	0.000000	0.012244
10.835000	0.000000	0.009683
10.840000	0.000000	0.007419
10.845000	0.000000	0.005454
10.850000	0.000000	0.003790
10.855000	0.000000	0.002427
10.860000	0.000000	0.001365
10.865000	0.000000	0.000607
10.870000	0.000000	0.000152
10.875000	0.000000	0.000000
